User Name,Review Date,Rating,Review Body
Ruth S. Steitle,"Reviewed in the United States on February 27, 2025",5.0 out of 5 stars,"As you read this book you get a close-up look at our first lady. She is a woman of class, intelligence, and profound love for her family and the USA. We can all learn from her example s."
Amazon Customer,"Reviewed in the United States on February 26, 2025",5.0 out of 5 stars,Well written. Very interesting.
Sue,"Reviewed in the United States on February 25, 2025",5.0 out of 5 stars,Enjoyed this book very much! Would definitely recommend!
Rick from the future.,"Reviewed in the United States on February 25, 2025",5.0 out of 5 stars,"Gave it to my wife for a present, she’s read three chapters so far. Apparently it’s an excellent book. It’s good see Trump and Melania get the recognition they deserve!!!"
Christine Keesee,"Reviewed in the United States on February 25, 2025",5.0 out of 5 stars,"It was interesting to learn the ins and outs of life as a First Lady. Melania invites us in to understand her a little more, as well as her and President Trumps life together"
DebbieC,"Reviewed in the United States on February 25, 2025",5.0 out of 5 stars,"I highly recommend this book. I had no idea that Melania Trump had accomplished so many things as our First Lady. As you read this book, remember the constant media attacks and lies about the Trump family, which led Melania to feel a need to write this book and set the record straight. She has had to deal with so much negativity and has handled it well. She explains her views on many different issues and she’s not afraid to tell the truth. I also loved hearing about the loving and respectful relationship that she has with her husband Donald. And it was great to hear about the very caring and generous side of Donald Trump. Bravo Melania for such a well written glimpse into the story of her life."
DeniseL Garcia,"Reviewed in the United States on February 23, 2025",5.0 out of 5 stars,"A reflective and thoughtful memoir about our beautiful, compassionate and bright First Lady. I was amazed to learn of all the renovation and projects, such as the tennis pavilion, which she initiated during her first 4 years in the White House. Highly recommend!"
Stephanie,"Reviewed in the United States on February 22, 2025",5.0 out of 5 stars,Great read. Love her even more now! Take the time to understand Melania. She deserves much more than the American people provide back to her.
Josephine,"Reviewed in the United States on February 22, 2025",5.0 out of 5 stars,Great book
Quest9009,"Reviewed in the United States on February 22, 2025",5.0 out of 5 stars,Loved this book and stories
RBFL4,"Reviewed in the United States on February 20, 2025",5.0 out of 5 stars,"I thoroughly enjoyed reading Melania's autobiography which detailed what it is like to be First Lady in the WH! I can see that Melania supports her husband, Donald J. Trump so well! It was very refreshing to see Melania accompany President Trump to North Carolina and Los Angeles to talk with victims and survey the damages! Nice to see her ""soft and caring"" touch with the people that she met on those trips!"
Carolyn Flory,"Reviewed in the United States on February 20, 2025",5.0 out of 5 stars,Good
Jennifer,"Reviewed in the United States on February 19, 2025",5.0 out of 5 stars,"Although a tad dry at times, I loved reading the details of Melania’s interesting life. Loved hearing of her childhood and seeing the beautiful pictures! She thinks differently due to her communist childhood. She gives the good, bad, and ugly in a non-accusatory tone. She has class!"
Katie,"Reviewed in the United States on February 18, 2025",5.0 out of 5 stars,Enjoyed reading about our lovely First Lady.
Amazon Customer,"Reviewed in the United States on February 18, 2025",5.0 out of 5 stars,"This book was a quick read. Melanie writes as eloquently as she comports herself. I thoroughly enjoyed reading about her upbringing, modeling career and her relationship with Donald. She is, as I imagined: a genuine, down to earth, kind, intelligent and successful woman in her own right. One of our classiest First Ladies!!"
Deb2468,"Reviewed in the United States on February 17, 2025",5.0 out of 5 stars,"My opinion of Melania before reading the book was of a demure, shy devoted mother. Wow, is she so much more! Extremely intelligent and a very patriotic American. How she revitalized the White House was not something I was aware of. I can’t remember a single story of her work and that is a real shame. I am glad she will have the next four years to enjoy the renovations she did on behalf of all of us."
Amazon Customer,"Reviewed in the United States on February 17, 2025",5.0 out of 5 stars,"Wow! Melania is definitely a woman to be respected! We need to all strive to follow her example of grace, love and compassion, as well as her love of country!"
Aly F,"Reviewed in the United States on February 17, 2025",5.0 out of 5 stars,This memoir is beautifully written compared to others in the entertainment industry. I learned a lot about Melania's upbringing and had a greater appreciation for her intellect and work ethic. She is a true partner to her successful husband. I really appreciated listening to her voice and experience. Even if you don't agree with her or her family's politics you'll gain insight about her that you didn't have before reading this. I hope she writes another book!
Kindle Customer,"Reviewed in the United States on February 17, 2025",5.0 out of 5 stars,"Melania is truly a remarkable woman and the current example of a Jackie Kennedy through her poise, brilliance, and warm hearted ness. More Americans should take note of this, of her words, and take time to read this book!"
Angela Marcello,"Reviewed in the United States on February 16, 2025",5.0 out of 5 stars,What a wonderful first hand account from of a beautiful human. Thank you for letting us see inside your private world. You deserve so much better than what our media has done to you. Thank you for your service.
William G Harris,"Reviewed in the United States on February 16, 2025",5.0 out of 5 stars,"This was my first ready from my hubby he knows I love Melania Trump so he got it for me and it’s a great ready. Would recommend it to anybody that loves ti ready
Margie Harris"
Elaine,"Reviewed in the United States on February 16, 2025",5.0 out of 5 stars,Milania book awesome .exceptional read .would recommend
Stephanie Bush,"Reviewed in the United States on February 15, 2025",5.0 out of 5 stars,"Great book and insight into our First Lady that too few care to know. What an incredibly educated and interesting lady with many accomplishments, even before she entered the states at age 26."
Sad Buyer,"Reviewed in the United States on February 15, 2025",5.0 out of 5 stars,"Intelligent woman, great book. Enjoyed very much learning about our current elegant, First Lady, wife and mother. A must read!"
Grandma,"Reviewed in the United States on February 15, 2025",5.0 out of 5 stars,Great book about our First Lady. I recommend everyone to read it.
Robert Smotherman,"Reviewed in the United States on February 14, 2025",5.0 out of 5 stars,My wife likes it.
Terrell Lee,"Reviewed in the United States on February 14, 2025",5.0 out of 5 stars,"Beautifully written and a wonderful read. We’ve enjoyed reading the book and lovely pictures.
The whole family has been waiting their turn to read all about our Beautiful First Lady.
We totally recommend this book."
Amazon Customer,"Reviewed in the United States on February 14, 2025",5.0 out of 5 stars,Well written enjoyed the book
Reasonable Reviewer,"Reviewed in the United States on February 14, 2025",5.0 out of 5 stars,"I was concerned that this would largely be a political book, but that was not the case.

Melania tells her story, and she tells it in a conversational, authentic voice.

I loved her stories and the insights they provided into her personality. She has a very grounded approach and her values are firmly rooted in family.

All in all, I really enjoyed this book, and I highly recommend it for anyone that enjoys biographies and autobiographies."
Alison,"Reviewed in the United States on February 14, 2025",5.0 out of 5 stars,"Hat a wonderful book about our First Lady. She’s style, class and the perfect icon for America!"
Pete,"Reviewed in the United States on February 14, 2025",5.0 out of 5 stars,"I really enjoyed this book and found it hard to put down. The book tells the story of Melania's life along with how she met Donald and her experiences as First Lady. I knew very little about Melania other than what is portrayed in the news and I found this book to give a good understanding of Melania, how she grew up and her life both in the White House and outside of it. I would recommend this book to anyone."
BettyJo,"Reviewed in the United States on February 13, 2025",5.0 out of 5 stars,"Our classy First Lady, who has such a kind heart and soul. So glad i read this. She is so inspiring."
Kay Payne,"Reviewed in the United States on February 13, 2025",5.0 out of 5 stars,"This is a true story and Melania was on a talk show and she stated that every word was true. She is a wonderful person and I LOVED,LOVED the book. I doubt that I would be able to endure what she has been through! She stands by him and she loves her husband!!"
Linda KH,"Reviewed in the United States on February 13, 2025",5.0 out of 5 stars,Our First Lady is awesome!
Christine Clark,"Reviewed in the United States on February 13, 2025",5.0 out of 5 stars,This book truly reflects the Melania that the world loves. She is a very special and strong woman and mother.
C.D.,"Reviewed in the United States on February 12, 2025",5.0 out of 5 stars,Good read. Melania tells all in this book. Great photos of her & President Trump. Learn a lot about the 1st Lady that you never knew. Would recommend buying.
danny parish,"Reviewed in the United States on February 12, 2025",5.0 out of 5 stars,Great book and beautiful pic
Carolyn,"Reviewed in the United States on February 11, 2025",5.0 out of 5 stars,I bought the Melania book for my mother for her birthday. She just loves the book! I'm so happy I made this purchase.
Kindle Customer G.M. Scanlon,"Reviewed in the United States on February 11, 2025",5.0 out of 5 stars,It's a good read that allows you to see the First Lady for who she is and what she sees and believes. It's good for us to realize she is so much more than just the most beautiful First Lady in American history. She's a deep thinker worthy of our respect and admiration.
Kerri,"Reviewed in the United States on February 11, 2025",5.0 out of 5 stars,"Wonderful book, got to see inside her life. Pictures I had not t seen before."
Debbie Bass,"Reviewed in the United States on February 10, 2025",5.0 out of 5 stars,This book gives a whole new incite to Melania and Donald Trumps life. It makes me appreciate them all the more. I know there are two sides to every story and I believe this one. Great book Melania!!
Elisha Baxter,"Reviewed in the United States on February 10, 2025",5.0 out of 5 stars,"I think this book really provides insight into the life of a First Lady, who she is and how she got to where she is. It also gives insight into President Trump. I've really enjoyed reading this book."
zippee,"Reviewed in the United States on February 10, 2025",5.0 out of 5 stars,Inside her looking out at the world she experienced from a little girl to Butler. Trump is a lucky man.
Peter Dunning,"Reviewed in the United States on February 9, 2025",5.0 out of 5 stars,Nice hearing her words and realizing what an amazing First Lady we have in Melania Trump . Let’s hope these next 4 years she will be respected and appreciated.
Kindle Customer,"Reviewed in the United States on February 9, 2025",5.0 out of 5 stars,"Malaria writes with sincerity and compassion. While she has the rights to be negative about certain situations, she remains classy and takes the high road."
Betsy,"Reviewed in the United States on February 9, 2025",5.0 out of 5 stars,"Good book, well written. There was so much I didn’t know about Melania. It was interesting to learn about her childhood and strong relationships with her parents. And of course meeting Donald and all they went through. I have always admired her and even more since reading this book."
ivy,"Reviewed in the United States on February 8, 2025",5.0 out of 5 stars,Great book
Marilyn Sealy,"Reviewed in the United States on February 7, 2025",5.0 out of 5 stars,"I enjoyed the inside look at this beautiful and historic family. History will judge them more kindly than the present. They are God’s workers for this present time, and we are grateful and blessed for their willingness to serve."
Amazon Customer,"Reviewed in the United States on February 7, 2025",5.0 out of 5 stars,Recommend for the truth about the Trump family. They are a hard working family and hopefully they are blessed with his Presidency
Bobbi Guitner,"Reviewed in the United States on February 7, 2025",5.0 out of 5 stars,"I liked Learning about Melania's history along with her childhood. I like the reminder of how poorly and disgracefully the democrats and media treated her. I love her elegance and class, I love her strength and her loyalty and I love how genuine she is. I recommend this book to everyone!"
Patty Tew,"Reviewed in the United States on February 6, 2025",5.0 out of 5 stars,Why doesn't the media tap into the goodness of the Trump family? Why such focus on the negative and the untruths? It's shameful! I am glad I read these words of such an eloquent lady.
anon,"Reviewed in the United States on February 5, 2025",5.0 out of 5 stars,It was worth the wait getting Melania's autobiography. The audio version is excellent as well
lilacs,"Reviewed in the United States on February 5, 2025",5.0 out of 5 stars,"I was hesitant to read at first but so happy I did. Really enjoyed this book, easy to read, great photos, and very insightful. A lady of grace and values who worked hard and accomplished much in life, all on her own. Her love for family and her strong up bringing led her to the smart, hard working, dedicated, focused, empathic, and lovely woman she is today. The ugly rumors of her as a gold digger, no-brainer, ding bat beauty are all so far from the truth. Truly a woman of class, honesty, and courage, an inspiration to all woman in the world. To sum Melania up in just one word, I would say ""Humble""."
FergTergelson,"Reviewed in the United States on February 5, 2025",5.0 out of 5 stars,I like book but no enough picturss of lovely breats and buttom that she give to president.
texascrowe,"Reviewed in the United States on February 4, 2025",5.0 out of 5 stars,Good read. Excellent photos.
Happy,"Reviewed in the United States on February 4, 2025",5.0 out of 5 stars,Nicely done and worth the time to read.
Moyzschya Belle,"Reviewed in the United States on February 4, 2025",5.0 out of 5 stars,"A “Wonderful” and “Enlightened ”. opportunity to be able to experience the world through the eyes of Melania Trump. it felt as though I was sitting with her and she was sharing her innermost thoughts and feelings with her close friends. WOW!! Thank you, Melania."
Mary Valdez,"Reviewed in the United States on February 4, 2025",5.0 out of 5 stars,"A wonderful read. Melania is a strong, articulate educated woman and this book invites us into her life."
Shirley,"Reviewed in the United States on February 3, 2025",5.0 out of 5 stars,"It is well written and informative.
I was enlightened by the description of the 1st Lady`s responsibities. I am impressed to learn of Melania`s strengths and proud of the lady she is."
Sharon,"Reviewed in the United States on February 3, 2025",5.0 out of 5 stars,"I guess it's really what I expected or was it? It confirmed what I wanted to believe who she truly was, a wonderful and caring woman. Extremely intelligent and so elegant. The media gave her a undeserving bad wrap. She took it in stride and proved just how strong she is. Looking forward to her second role as.first lady. Donald Trump is lucky to have her."
GENE = THE OLD GUY,"Reviewed in the United States on February 3, 2025",5.0 out of 5 stars,GAVE BOOKTO A SICK RELATIVE WHO READ IT AND HAD POSITIVE VIEWS AAA+
Marcia,"Reviewed in the United States on February 2, 2025",5.0 out of 5 stars,GREAT book highly recommend
Denise Abbott,"Reviewed in the United States on February 2, 2025",5.0 out of 5 stars,"Thank you so much for being real,open, and honest. It's such a lovely read. Well done, OUR beautiful, smart. Intelligent 1st lady. We love you."
Big G,"Reviewed in the United States on February 1, 2025",5.0 out of 5 stars,Truly a great insight into the life and times of our First Lady.
Paycheck2Paycheck,"Reviewed in the United States on January 31, 2025",5.0 out of 5 stars,Book was in perfect condition
Amy C.,"Reviewed in the United States on January 30, 2025",5.0 out of 5 stars,"Throughly loved this book! Read it in one day. Definitely worth the read and price. Also, great coffee table book!"
Grams,"Reviewed in the United States on January 30, 2025",5.0 out of 5 stars,"Clears up alot of falsehoods circulating. Fascinating life, highly educated with a strive for excellence, education and truth for women. I loved reading it and have bought other copies as gifts"
Judy,"Reviewed in the United States on January 30, 2025",5.0 out of 5 stars,"I received this as a gift, and wasn't quite sure what to expect. There's no question she is a beautiful woman, sensitive but also seems tough as nails. There is a lot of misinformation spewing about the woman, obviously from people who apparently do not know her. I recommend her book."
Anonymous,"Reviewed in the United States on January 29, 2025",5.0 out of 5 stars,"Honest, thoughtful and wonderfully written account of Melania's life from Slovenia to First Lady of the USA. Completely enjoyable read, while being thought provoking and intense at times. One finishes this book with the sense that you've just met, gotten to know, and truly made a new friend. So glad I read this - and so glad Melania chose to write this as her perspective from her place in the world is incredibly interesting."
Holly M,"Reviewed in the United States on January 28, 2025",5.0 out of 5 stars,"This is a must-read for every American. Man or woman. A true picture and well written account of
the greatest first lady America has ever had. ❤️"
Tara W.,"Reviewed in the United States on January 28, 2025",5.0 out of 5 stars,"I enjoyed reading about Melania’s life in her native Slovenia. She is a strong, intelligent, articulate, beautiful woman. She has been through so much as First Lady yet she is very even keeled. It was a quick read and very enjoyable!"
Pam W.,"Reviewed in the United States on January 28, 2025",5.0 out of 5 stars,Arrived on time and just small defect in jacket
Matt Caspari,"Reviewed in the United States on January 28, 2025",5.0 out of 5 stars,"Interesting. Some of it was really good-nice story-- some of it read like-shouldn't we all just get along --and some was appearing to make the record straight from FLOTUS perspective....overall I was curious and enjoyed it, and the pictures are beautiful."
MD,"Reviewed in the United States on January 28, 2025",5.0 out of 5 stars,"Since Melania doesn't talk much when she is with Trump, I really enjoyed knowing all about her and her feelings. This one is a keeper."
GSNI,"Reviewed in the United States on January 28, 2025",5.0 out of 5 stars,The country has been saved by Donald Trump. Thank you Melania for writing and sharing your story. Let’s hope better days are coming.
Amazon Customer,"Reviewed in the United States on January 28, 2025",5.0 out of 5 stars,"I thoroughly enjoyed reading about Melania’s life and learning about her childhood in Slovenian with her loving & supportive parents & sister. The book was well written, and the photos shared offered a wonderful glimpse into her family, travels, and life experiences both as a First Lady and private citizen. I highly recommend this book if you are a fan of Melania’s or don’t know much about her like me. You will finish the book with a new respect for our First Lady and like me, may even became a huge fan."
Carlos Villanueva,"Reviewed in the United States on January 27, 2025",5.0 out of 5 stars,I love Melania's self confidence and no nonsense attitude. She's beautiful and elegant. This this book reflects her values and love.
Amazon Customer LMM,"Reviewed in the United States on January 27, 2025",5.0 out of 5 stars,Enjoyed reading this book and would recommend it to family and friends. The details and feelings were communicated well. It gave a good perspective on the First Lady's role and I have a greater appreciation for President & Melanie Trump.
MLS,"Reviewed in the United States on January 27, 2025",5.0 out of 5 stars,"Very insightful as to the tasks of the first lady. Melania is an amazing woman, and this book is a great testament to that. Wonderful read."
Bill Horton,"Reviewed in the United States on January 26, 2025",5.0 out of 5 stars,"Excellent, revealing book about the first Lady. Many insights about her."
Teresa G.,"Reviewed in the United States on January 26, 2025",5.0 out of 5 stars,"I wanted to get to know her. I found her to be honest and confident. She was brought up by great parents who instilled wonderful values in her. She is totally self motivated and composed which enabled her to have a successful modeling career. She is not intimi6bt life and the challenges she faced. The book is well written and I did get to know her. She's quiet, unflappable, confident, energetic, curious, and kind. She enjoys people she meets."
Wings,"Reviewed in the United States on January 26, 2025",5.0 out of 5 stars,"A clear glimpse into her world. She is a smart, organized, loving woman who cherishes her family deeply. I enjoyed the book."
Linda V. Byrd,"Reviewed in the United States on January 26, 2025",5.0 out of 5 stars,Interesting and moving to hear the truth about the life of a political family treated so cruelly in a free country…. America!
Allie McCann,"Reviewed in the United States on January 26, 2025",5.0 out of 5 stars,"if you thought you knew her before reading this, you were wrong. a totally new side of her was unleashed. it is so beautifully written and i am so proud to call her our first lady. what a class act. if you have your doubts about her and/or her love of country and husband, read this and your mind will change for the better. well done!!"
Amazon Customer,"Reviewed in the United States on January 24, 2025",5.0 out of 5 stars,Perfect!
Ashley Penelope Roman,"Reviewed in the United States on January 24, 2025",5.0 out of 5 stars,This book was great and really makes you see people like Melania like Trump as humans. I feel we often forget that people we see in the media are humans and have stories. Melania’s story is beautiful and it reflects well in this book.
Kindle Customer,"Reviewed in the United States on January 24, 2025",5.0 out of 5 stars,AWESOME Read! Couldn't set it down! Learned a lot. Very impressive lady.
