User Name,Review Date,Rating,Review Body
missmickee-bookreview,"Reviewed in the United States on December 24, 2024",3.0 out of 5 stars,"Melania – Melania Trump – 2024 –
This NY Times bestseller highlights Melania Trump’s life of elegance, privilege, and prestige with over 150 stunning photographs from her personal collection. Typically, Melania wrote about herself on a serious superficial level: always conducting herself with “dignity and poise,” impeccable standards and ideals, valuing women’s independence and the right to choose, and mostly about her life pre-Trump, her lavish bridal-wedding prep, and redecorating the White House.

Melanija Knavs (1970-) was the second daughter born to working-class parents in Communist Yugoslavia, later called Slovenia. Highly intelligent and ambitious, Melania completed her education, and embarked on a successful international modeling career in Paris and Milian. After her arrival in Manhattan, she was introduced to Donald Trump (1999). Initially, their relationship remained discreet, as he was negotiating terms for a divorce settlement from his second wife, Marla Maples (m.1993-99). Melania and Donald Trump were married at the Church of Bethesda-By-The-Sea (Palm Beach, FL.) with an extravagant reception following at Mar-a Lago (2005).

Melania adores her husband and family; motherhood affected her in a profound way. Although Barron William Trump (2006-) is her only child, she attributes “good communication” as vital in her role as a step-mother to Don Jr., Ivanka, Eric, and Tiffiany. Reader’s will learn significantly more about Donald Trump’s individual style of parenting from Ivana Trump’s (1949-2022) memoir: “Raising Trump: Values from America’s First Mother” (2017).

There is nothing dignified about blaming mistakes, poor decisions, and missteps on the media or others. The jacket fiasco during the Texas migrant border crisis “I Really Don’t Care-Do You?” (2018) was not one of her best decisions. Melania’s Press Secretary resigned following the J-6 attack on the capital. Presidential historians and scholars will judge Melania for her lack of respect and consideration for Dr. Jill Biden; which was graciously extended (to Melania) by Michelle Obama during the peaceful transfer of power.
To her credit, Melania is a staunch supporter and advocate for children’s rights. The “Be Best Initiative” (2018-) combated student cyber bullying and the impact of the opioid epidemic in the lives of infants and children. “Fostering the Future” (2022-) is another signature program that awarded scholarships to students in foster care. As the first lady, Melania toured schools and children’s hospitals in Third World countries. 3* GOOD."
rationalcashew,"Reviewed in the United States on December 19, 2024",3.0 out of 5 stars,"I only gave this three stars because I can’t honestly review it for myself (I, personally, wasn’t interested in it). I bought it as a gift and the person absolutely loves it. So, 3 stars because they love it but I didn’t read it for myself."
Sharon W.,"Reviewed in the United States on December 12, 2024",3.0 out of 5 stars,It was more like an itinerary than a biography but did give the reader an idea of her personality and character.
cliffie,"Reviewed in the United States on December 11, 2024",3.0 out of 5 stars,"As an admirer of Mrs. Trump, I had been looking forward to reading this book.

Sorry to say I found it disappointingly shallow and banal. It reads like something written by a woman for whom the most important aspects of life are fashion, decorating, parties…. And we get virtually no insight into her deepest feelings and biggest personal challenges.

Maybe a biography written by a sensitive yet incisive writer would have resulted in a better book. Sadly must say I could never recommend it."
Kabi Dhillon,"Reviewed in the United States on December 11, 2024",3.0 out of 5 stars,"Writing aside, Melania offers great insight to the day-to-day of a First Lady, and inside the White House. Being about the life of Melania Trump, there is a lot of background on her upbringing as well - interesting, but the way it was included… I felt it could have been more of an overview for easier read instead of anecdotal like it was. Flow in a chronological format would have been helpful as well, but instead it seems like there were prompts being answered and the short answers were strong together to make a chapter.

Throughout the entire book, I could not help but find myself wondering if AI was used to construct the chapters. It seemed I would read a paragraph, and the next paragraph would have a rephrasing of the previous sentence somehow. Transitions were also lacking. Topic changes paragraph to paragraph did not flow and it seemed like the next was started with zero regard to the prior.

I did find myself highlighting some of Melania’s powerful words, and enjoyed seeing her perspective on many topics. I found myself surprised by some of the stances she has (in a good way) and also impressed by her depth. I would recommend this read in an abbreviated version as it could be much more concise and still have a good impact on the reader without losing details of Melania’s life or time as First Lady."
Al,"Reviewed in the United States on December 10, 2024",3.0 out of 5 stars,"She didn't seem to mind when her husband had sex with a with a prostitute right after she had a newborn son.
And does she have great taste those red Christmas trees looked
beautiful in the White House."
M NeeNee,"Reviewed in the United States on December 8, 2024",3.0 out of 5 stars,"It appears to me to be a translation from her native language. At least the first half or so. She may have gotten some literary help for the second Half, although we will never know."
Hangtn713,"Reviewed in the United States on December 7, 2024",3.0 out of 5 stars,I didn’t like that I was a victim of scam/fraud when I ordered this book originally and the imposter wipe my bank out completely!!
Randolph Quebec,"Reviewed in the United States on December 2, 2024",3.0 out of 5 stars,"Melania Trump’s book offers a compelling glimpse into her life, presenting her perspective amidst the noise of media narratives. While it showcases her ambition and charm, the writing style can feel contrived, leaving readers questioning its authenticity. Though thought-provoking, it ultimately raises more questions than it answers about her true self."
Miracle Believer,"Reviewed in the United States on December 2, 2024",3.0 out of 5 stars,"I requested, and I thought I paid for an autograph Melania book. When I received it without the autograph, I returned it and got a replacement. Again, no autograph. But I will keep the book this time. No need to to through this 3 times."
Amazon Customer,"Reviewed in the United States on December 1, 2024",3.0 out of 5 stars,"A first hand account of First Lady, Melania Trump and the busy life in the White House with Barron and the President."
sunmar,"Reviewed in the United States on November 30, 2024",3.0 out of 5 stars,"First and foremost, I am a Trump supporter. I was a little disappointed in her book - the very last part of it was good. It explained her upbringing and her history in the beginning. I did find out she is stronger than she appears on camera. I was getting a little tired though in the beginning in the book of her constantly touting herself - she didn't have to say it over and over. She did speak on her program called Be Best, never heard of it until reading it in her book."
Sandra W.,"Reviewed in the United States on November 30, 2024",3.0 out of 5 stars,I thought it was a cook book. Lol I returned it I did not read it.
Shirley Risko,"Reviewed in the United States on November 28, 2024",3.0 out of 5 stars,Great book but none of the picture pages were bound and have all fallen out. Very strange !
Mauistyle,"Reviewed in the United States on November 25, 2024",3.0 out of 5 stars,"This book was more than average expensive. Even with the discounted price. And more disappointing, that several photos were blurry and then some of the photo pages fell out.
The remaining stars are for the written content. It is nice to hear Melania’s elegant and positive voice."
EAY,"Reviewed in the United States on November 14, 2024",3.0 out of 5 stars,"Overall I enjoyed the book. I always felt like there was more to the story about Melania and it was a pleasure to feel like I got to k ow her a little better as she told her story. I felt the book was easy to read and maybe a little too simplistic. It was direct and to the point and I appreciated that she opened up about her life and what her experience was as a First Lady. It confirms that she was not treated fairly. She never complained through the book, she merely told the story through her eyes. I would recommend this book to anyone wishing to get an inside look at Melania."
Barry Schaeffer,"Reviewed in the United States on November 9, 2024",3.0 out of 5 stars,"I have utmost respect for Melania, but her memoir, although interesting, was told with way too much self-complimentary language (""I handled it with poise and grace, I accepted graciously, etc.,"" detracting from the enjoyment of reading it."
Enjoyed reading and looking at pictures for Christmas inspiration. Colorful pictures. Arrived in good condition and on time.,"Reviewed in the United States on November 7, 2024",3.0 out of 5 stars,Nothing to exciting. Kinda knew all I read. Pictures I enjoyed seeing. I really respect and like Melania proud to call her our First Lady!
Sally Boone,"Reviewed in the United States on November 5, 2024",3.0 out of 5 stars,I enjoyed the book and found her to be a caring and intelligent person. Was disappointed there were not more stories of their life together.
Kindle Customer,"Reviewed in the United States on November 4, 2024",3.0 out of 5 stars,"First, I am a huge Trump supporter and I think Melania is a beautiful, classy and extremely accomplished woman. I think she made a great first lady and hope she will again. I was disappointed at the grammatical errors in the book and I attribute that solely to the editor, as English is not Melania's first language. In summary, I will say about her book that modesty is not one of her virtues."
Rob,"Reviewed in the United States on November 1, 2024",3.0 out of 5 stars,Hard to read. Not well written. Surprised !
victoria valenti,"Reviewed in the United States on October 29, 2024",3.0 out of 5 stars,"Although I have many books on my kindle, I wanted this book in hard cover. It is a great book with a collection of wonderful pictures. When I received the book I found that it was handled at some point by someone who had dirty hands. There is literally a dirty hand print on the jacket of the book. It's disappointing to have a book in my collection stained with who even knows what. Yuck!"
Carrie K.,"Reviewed in the United States on October 28, 2024",3.0 out of 5 stars,"My favorite genre of books is autobiographies. I love getting the person's perspective on their life. I have read hundreds of autobiographies. I was looking forward to reading Melania and learning more about her. However, the writing style of this book was more like a resume than any other autobiography I have read. It is purely lists of what she did and the characteristics that that means she has. As well as making it clear that she doesn't always agree with her husband but he is a great guy. There was not much narrative or story telling. I was overall disappointed as it did not give deeper insight into a former First Lady like all of the other former First Ladys' autobiographies. I wanted to love this book and get to know the author better, but unfortunately, it was very sterile and not engaging."
Michele Risner,"Reviewed in the United States on October 26, 2024",3.0 out of 5 stars,"Writing a review will be hard, not because I don't have thoughts on it, but knowing/expecting that people will hate on it, as seen by the amount of hateful/negative reviews (many of which I suspect didn't even read the book, but just hate anyone/anything associated with the Trump name).

Anyway, having listened to a recent interview with Melania, I found the book reads much the same way as she speaks...meticulously...carefully choosing her words. I found some of her stories to be fascinating, and others to be meh. I like that she talked about the fact that she and her husband do not always agree on things politically. I think that is normal in most marriages, (at least amongst the people I know). I love how protective she is of her family and personal life, but especially her son.

It is not easy to live a life in the spotlight, and I would never try to put myself in her shoes or presume to know what goes on behind closed doors.

I enjoy reading biographies and getting a glimpse of their life. I do wish this book was able to humanize her a bit more. I feel like she held back a bit and would have liked more stories from her personal life. I was not aware that she was studying to become an architect when she started modeling, but understand now her love of design due to her mother's influence. I remember back in the day when she had a jewelry line out on QVC (back when the world loved her).

I feel that she has so much more she would like to say, but won't. To hear the things people say about her family, especially her husband, and stand tall, with her head held high, must be hard. I give her credit for that.

I enjoyed the book. It reads easy and is not overly long. The chapters are not long and drawn out.

I also had issues with the cover, looking like there were greasy fingerprints on it. Suspect it was partially because of the type of paper used on the cover."
Mary Singh,"Reviewed in the United States on October 26, 2024",3.0 out of 5 stars,Too generic.
dragon queen,"Reviewed in the United States on October 26, 2024",3.0 out of 5 stars,"Oh, the adjectives. Oh, the superlatives. They made this a much harder read than it should have been. Kudos to Melania for being a gracious and accomplished First Lady."
TAMMY HANDRINOS,"Reviewed in the United States on October 25, 2024",3.0 out of 5 stars,Marks on book and ordered another but same thing.... hmmmm
suz Lexington,"Reviewed in the United States on October 23, 2024",3.0 out of 5 stars,"I am an admirer of Melania and it helped gain some insight into who she is and what the role of first lady should be. The tone was a bit too perfect for me. In her eyes, everything she does is meticulous. If it's not, it's everyone else's fault. For me, it came across as ""I did this and it was wonderful."" Granted, her self confidence is part of her appeal. Also, jumping around the timeliness was a bit distracting for me. All of the photos were a great add."
"Bob B., NJ","Reviewed in the United States on October 22, 2024",3.0 out of 5 stars,"Delivery was early and undamaged, BUT... whoever put the book in the box apparently forgot to wash their hands after eating fried chicken and fries! There are grease stains/fingerprints on the front and back of the book jacket! That's unacceptable!"
Ygenia Harper,"Reviewed in the United States on October 17, 2024",3.0 out of 5 stars,Book Jacket was smeared like greasy hands or food on it. Was hard to clean off.
Steve W Watson,"Reviewed in the United States on October 15, 2024",3.0 out of 5 stars,Disappointed the cover was dirty with smudges that wouldn’t come off Looking like maybe a used or abused item before packaging.
Buyer63,"Reviewed in the United States on October 13, 2024",3.0 out of 5 stars,"Many have the same complaint regarding these strange greasy looking smears on the outside cover. I don’t understand how this can happen, almost seems as if it is done on purpose. Read the reviews before purchasing. Returning book for a refund."
Jennifer Castiglione,"Reviewed in the United States on October 12, 2024",3.0 out of 5 stars,My hardcover book arrived in a box with the covered scratched up and smudged. I'm sure the book with be a wonderful read.
Debbie kogut,"Reviewed in the United States on October 12, 2024",3.0 out of 5 stars,"It was difficult to relate to this book because even though the writing itself was excellent, it was lacking, for me, as something I was able to connect with. Every sentence was overly descriptive in extreme positivity. Although there were stories shared of difficulties and struggles, it was over the top in describing most of the situations as being momentous, victorious, and many more exaggerated descriptors, which doesn't strike a chord as reality to me."
Anonymous,"Reviewed in the United States on October 11, 2024",3.0 out of 5 stars,"Nothing is wrong with the book. Love it. Very interesting. The cover had something all over it, several different places not happy a lot that. It’s like someone dropped something in it. Messed the cubed up. No happy about that."
Laurel J McDaniel,"Reviewed in the United States on October 11, 2024",3.0 out of 5 stars,"The 1st few chapters seemed to jump around from childhood to White house back to her youth..it didn't flow. The next chapters didn't resonate with me as she described her her artistic talents and decorating skills, although I recognize some would be fascinated by it...just not me.
Once I hit chap 14 I found myself very interested. I was wanting to learn her experiences dealing with domestic and foreign affairs as well as personal feelings ( as opposed to designing). In the end I'm glad I read it and have GREAT admiration for her! I certainly hope she becomes 1st Lady again❤️🇺🇸"
JB,"Reviewed in the United States on October 11, 2024",3.0 out of 5 stars,"My rating is strictly based on the print quality.This looks like a copy. Does Amazon do this? If it isn’t a photo copy, the publisher should fire the print company. The last book I bought had faded out print etc. This one is no different.
That being said, this is one of the classiest First Lady’s in American history. Her story is the American dream. Any detractors she may have are blinded by DTDS. Great story."
Marian P.,"Reviewed in the United States on October 10, 2024",3.0 out of 5 stars,Wasn’t to happy to open the box to find my brand new Melanie book had some type of sticky smudges on the front and back of the book cover. It was not finger print smudges. I really don’t know what it is. You can see it in the pictures I attached.
