User Name,Review Date,Rating,Review Body
Valerie Cartwright,"Reviewed in the United States on April 17, 2022",1.0 out of 5 stars,"I'm ashamed to say that I bought this book from Amazon back when it first came out, then the truth about JD Vance was revealed. I don't want to donate it. Even though I don't believe in burning books, I don't want it to go into the waste bin, so I guess I'll use it as kindling."
Laura Haggarty,"Reviewed in the United States on October 22, 2021",1.0 out of 5 stars,This book was so inaccurate and awful I wanted to throw it out the window. But because I downloaded it to my Kindle I had to settle for deleting it with vigor.
born too late,"Reviewed in the United States on March 28, 2021",2.0 out of 5 stars,"Not impressed. My people were rural Appalachian poor. My parents got out and made it to blue collar. I’m probably as close to “middle class” as anyone in my family. It’s the same story as many many people, and not all that special except for the perseverance and courage required to break away in the first place.

I think the author carries around way too much resentment and seems to be looking for excuses to feel that way.

And why a high price tag on the kindle version? Not worth it. Got mine from the library and really happy not to have spent money on this book. Really not worth the hype."
Sara Gorman,"Reviewed in the United States on June 30, 2019",3.0 out of 5 stars,"Lately all I've wanted to read is memoirs, so when I realized I had this one on my Kindle I was excited to start reading it. I loved the message of the book, however, I felt as if it was hard to follow and the writing wasn't very polished.

Nonetheless I recommend this book if you're interested in memoirs or what it was like for one man to grow up in the Appalachian area."
Beauty Maven,"Reviewed in the United States on May 29, 2019",5.0 out of 5 stars,"I’m interested in memoirs in general but after seeing J.D. on Tucker Carlson and hearing how strong and eloquently he gave his educated opinion, I knew I had to read his book! I’m also partial to military veterans and whatever they have to say about their perspective on war and politics. I could not put the book down! Or rather, my phone, since I have the kindle edition. I would not have believed, listening to him speak today, that he came from a background like the one he details in the book. Without giving too much away, his type of childhood and lack of parenting does not normally produce a man of his caliber, character and educational acumen. It still blows my mind three weeks after finishing the book that someone can endure these hardships and constant letdowns and rise up through the ashes to become a “wildest dreams” version of themselves. It really proves what is possible for those who WANT change and are willing to work their butts off to accomplish their goals. He talks about very key people in his life who helped him, loved him, guided him but it’s really his effort and determination that got him to where he is. Now I’m nagging my children about this guy and telling them what they can do if they put their minds to it but sadly, their lives are too devoid of strife and chaos to really care. In other words, they have the perfect life with normal parents who love and protect them and that my friends, is ideal and awesome but KILLS any fire and NEED to rise above. A JD Vance would not be born of an easy-peasy life. Telling someone to work hard for everything they want isn’t the same thing as having no other option. That’s why I love this book so much. It inspires you! And, he’s just a really freaking good writer that gets to the point in a gut wrenching way. You SEE the town he’s talking about in your minds eye. You HEAR his raunchy gramma spouting profanities right in front of him and yet, being astute enough to know when to give hugs and praise. You will feel uplifted, inspired, proud, angry, frustrated and victorious all throughout this book but you will never regret or forget!"
Tommy LaFon,"Reviewed in the United States on March 29, 2019",3.0 out of 5 stars,"No regrets in reading this book, but will note that it seemed like a long introductory chapter. While reading on a Kindle it is hard to know how far along you are. When I felt a sense of frustration that it seemed like we were never getting to the meat of the story I was 2/3 through the book. The author does make you love some of the ""characters"" who were his family members and shows an incredible ability towards self-awareness and forgiveness."
Dallas Cobb,"Reviewed in the United States on March 6, 2019",5.0 out of 5 stars,I had this book on my Kindle for at least a year before I opened it. For some unknown reason I kept pushing it to the back of the heap. And then I started it. Wow! I couldn’t put it down. What an amazing story about a truly exceptional individual.
Linda L. Kruschke,"Reviewed in the United States on March 5, 2019",1.0 out of 5 stars,"I love to read memoirs not only to learn about how others live, but to learn what they've learned. I so wanted to love this book, and in the beginning I liked it. But by the time I got to about 55% to 60% per my Kindle, I just couldn't read anymore. The other night I thought I'd jump to the last chapter and just see if I could glean some bit of wisdom or perspective. No such luck.

This book is disorganized, wordy, and repetitive. I was confused as to the timeline of his life most of the time. When I got to the part where he recounted all his moves by year in school, I thought to myself (or maybe even said out loud), ""If you'd told the story well up to this point, you wouldn't have to recap all of this now."" He should have read a few books on memoir writing before he embarked on his first draft. Then he would have known that just because it happened doesn't mean it's interesting or advances the story.

I also found it strange that he attributed terminology that's used in many parts of the country to being ""hillbilly"" words. For example ""crawdad"" he says has hillbilly origins. But that's what we called them in Southern California when I was a kid. I did a poll on Facebook and found that almost all of my FB friends who answered called them crawdads, too. Except the one from Pennsylvania.

And what is his overarching point? I'll never know. He didn't reveal it in the 70% of the book I managed to slog through, and I'll never be able to bring myself to finish it. It's unfortunate, because I'm sure there are lessons from his life that readers would benefit from."
carilynp,"Reviewed in the United States on January 31, 2019",5.0 out of 5 stars,"One of my bestest recently read J.D. Vance’s HILLBILLY ELEGY: A MEMOIR OF FAMILY AND CULTURE IN CRISIS for a graduate course that she is taking, and she asked me if I’d ever read it. Shockingly, I hadn’t. I started the book that very night and I said to myself: “what took you so long,” as it was sitting idle on my Kindle for who knows how long. Surely, you’ve heard of it. Bill Gates loved it. As clearly did the other hundreds of thousands who read it.

The book is outstanding. Not always easy to digest. Not due to any fault of the author’s. Rather because of the nature of what he goes through. You will get past these issues and you must. That is what makes it so astounding.

It’s the true story of Vance’s childhood and young adult life, growing up in the Rust Belt, after moving with his family from Kentucky to Ohio. His father is not part of his life. His drug-addict mother seemingly does the best she can for young J.D. and his caring older sister, while their mother moves on from husband to husband in rapid succession. But it is the grandparents who take care of him and leave the most lasting impression. They ensure that he is loved, have food on the table, get an education, and learn that the only way out and up is to aspire beyond a factory job.

Vance’s story is triumphant. His writing will move you to laughter, to tears, and beyond anything you can imagine. He paints a picture of more obstacles than one person should have to hurdle in a lifetime. Yet, watch him leap."
Joe Veto,"Reviewed in the United States on December 16, 2018",3.0 out of 5 stars,"When Hillbilly Elegy finally made it off my list and onto my Kindle, I was really excited to dig in, even though I wasn't sure what to expect.

I think J.D. Vance's motivation and purpose is admirable. The story, at times, is really interesting, driven unequivocally by the author's fantastic grandmother. I could have read a story solely about her. As this was written, toward the end, I found myself skipping pages, as it felt repetitive and ultimately just ran too long and lost me.

The book walks a line - at times it feels like a story and at other times it feels like more of a textbook study on Appalachia. Because of this, Hillbilly Elegy lacks a bit of cohesiveness.

For me, this read came right after I finished Tara Westover's book, Educated, a book written in a similar vein and is a tough act to follow.

Despite that criticism, there's also a lot that shines here: J.D. brings humor, sorrow, and some tales from his life that are downright harrowing.

There are a lot of folks, not just the poor from Appalachia, who can really benefit from J.D.'s message. His story, the path he took despite his origins, is quite amazing. I'm glad he chose to share his experiences with us.

Go Bucks."
Inlike,"Reviewed in the United States on August 28, 2018",5.0 out of 5 stars,Came as described and on time with Kindle delivery process working great.
Angela DeVito,"Reviewed in the United States on June 9, 2018",3.0 out of 5 stars,"Having grown up in southern Ohio, I found his story compelling, but wish that I had waited for it to go down in price. $12 for the Kindle edition was not worth it. The structure was chaotic, like his life, and he repeated a lot of his personal history. I should have done a better job of researching before buying, but was in a hurry. I was expecting more of a sociological examination of the history, culture, and problems of the Appalachian folk. It was more of an autobiography of a kid who grew up as ""white trash"" with dysfunction and disruption. He should be proud that he managed to work hard and succeed with the help of his bat-shit crazy, but loving and protective, Grandma. I didn't come away with any more of an understanding of the particular Hillbilly cultural pathology that causes so much misery among these people. My people came to hillbilly southern Ohio from northern Ohio and were not embraced because we were Catholic, Italian Americans. The Hillbilly folk are tribal and clannish. This seems to be their major downfall from my perspective. The movie might be good, but I won't pay to see it in the cinema, will wait for Netflix."
TN Reader,"Reviewed in the United States on May 11, 2018",1.0 out of 5 stars,"Will not load to my Kindle although I've loaded many books before. I have an Internet connection, my battery is fully charged, etc."
Amy P.,"Reviewed in the United States on March 7, 2018",1.0 out of 5 stars,"I think it's horrible that I have to rate this book, which I have PURCHASED before I can get back to the other items I've purchased."
Ken Holm Thomsen,"Reviewed in the United States on March 2, 2018",4.0 out of 5 stars,"I find it very disturbing that Kindle books have different prices depending on whether it is the us or uk site. Basically this means that you cheat your customer, and eventually piss them off. Great book, but the way it is distributed digitally is not working."
fallon*,"Reviewed in the United States on January 17, 2018",1.0 out of 5 stars,"Seems to me the author is similar to someone who claims to be Native American because their ""great grandmother was a Cherokee princess"". In other words this author glamorizes staying summers in Kentucky when his real home was Ohio. He didn't seem to suffer or struggle as much as say those living on a reservation may have. There is poverty all over the US, including Northern CA. I guess I feel like this author has written about something he would have liked to have been more a part of. I bought the book (it was way too expensive for Kindle) and just started reading it. I'm sick of the talking in circles. There is better out there and I'm not sure how this got good reviews. I don't know if I'll be able to finish it. Not worth the money!"
Kindle Customer,"Reviewed in the United States on November 7, 2017",1.0 out of 5 stars,"A snowflake at my knitting shop was raving about this book. So, thinking I could get into the mind of the millennial snowflakes, I read it on kindle. I'm not sure how I made it through. Page after page after page of violence, drug abuse, alcoholism, baby mamma's, etc. I know people from this area and it's just not like this. There are people who actually HARK don't beat each other, numb themselves from their existence and have kid after kid. There are people who pull themselves up, put their shoulders back and raise their kids with dignity. Not sure how this got to many rave reviews but if you really want to see the system at it's worst, go to Englewood in Chicago. These kids have barely a chance to survive. At least these people in Elegy had chances, they just choose not to take them. If you want something bad enough, you will figure out a way to get it and it isn't by beating each other, drug use, having kid after kid with no means to support them and feeling sorry for themselves. Ugh."
Chrys Goodwyne,"Reviewed in the United States on September 26, 2017",3.0 out of 5 stars,Actually I am just trying to get back in my kindle and canmot unless I write a review of 20 words
Alice Friedemann,"Reviewed in the United States on September 13, 2017",3.0 out of 5 stars,"I got this book because I’ve been fascinated and appalled that Donald Trump ran for President and won, when he’s obviously a gangster and a lousy businessman. He should have been in jail for hanging out with gangsters while he ran casinos -- very illegal, and much more, plus he managed to stay in business despite a billion dollars debt because he illegally money laundered Russian mafia money. Nor didTrump didn’t tell all the banks he'd borrowed from about his other outstanding loans, again, illegal, so the banks let him stay in business since he’d still be making some revenue and shutting him down meant writing off a billion dollars. And much more...

Anyone who’d read the book The Making of Donald Trump would have known all this. Or if the media had covered his past. But the media focuses on what is happening RIGHT NOW, which was mostly Trumps latest outrageous tweets. Of course, who can blame them, the public wants infotainment, not news, and to stay in business, that's what newspapers and TV offer for the most part.

Having read a lot about Trump before the election, I was sure the voters would elect Hillary Clinton, and consequently threw the worst party ever on election night. We didn’t get to drink any of the half dozen bottles of champagne.

Ever since I’ve sought out books explaining who Trump voters are and why they voted for him. A search on “books about why people voted for Trump” often includes Hilllbilly Elegy.

But this book Elegy should not be on the list. It’s just another memoir of growing up in a dysfunctional family and culture. He can’t touch the misery of The Glass Castle: A Memoir or A Long Way Gone: Memoirs of a Boy Soldier . There are no insights about why hillbillies went from voting Democratic to becoming right-wing Republicans, and often evangelical Christians who’d like to replace America’s laws with Biblical Commandments. Blacks and Hispanics grew up in equal if not greater poverty, but they didn’t go that direction.

For that, you’ll want to read Joe Bageant’s orders-of-magnitude better book “deer hunting” from 2008. It’s far more brilliant and fun to read, plus full of insights you may have never come across before. Instead of dwelling on his family only, he also paints vivid portraits of other working class people he grew up with before escaping with a college scholarship. To see if you’d like to read it, I have some kindle notes and analysis at energyskeptic post “Book Review of Deer Hunting with Jesus”.

If you want to understand how hillbilly culture began and why it’s different from other dysfunctional poverty stricken groups, then White Trash: The 400-Year Untold History of Class in America is the book for you. “White Trash” goes back to the founding of the U.S. and beyond to the Calvinist Scots-Irish immigrants who came here. It will be a shocking book to many who haven’t read much history, because it shows why and how it came to be that Americans have never been equals, and never will be.

If you want to understand why the white working class went from being Democrats to Republicans, read “ One Nation Under God: How Corporate America Invented Christian America ” or for a summary, search from my post “How corporations used conservative religion to gain wealth and power and undo the New Deal” at energyskeptic.

What nobody writes about is the deeper reason poverty keeps growing. We’ve hit the limits to growth, the peak of energy and natural resources, with a still exponentially growing population who will want stuff. Both both Republicans and Democrats offer the solution of “growing our way out of it”. Obviously, on a finite planet, infinite growth isn’t possible. Bageant knows this, but doesn’t dwell on it. I know he knows because mentions James Howard Kunster, the writer most similar to Bageant I can think of, especially his books The Long Emergency: Surviving the End of Oil, Climate Change, and Other Converging Catastrophes of the Twenty-First Century and The Geography of Nowhere: The Rise and Decline of America's Man-Made Landscape

To read my kindle notes search on energyskeptic and Hillbilly Elegy. Since the excerpts are yanked from various parts of the book, there’s no narrative flow, but it may give you an idea of whether you like his writing enough to purchase the book. If you like hard luck memoirs that may be enough reason."
Dan H,"Reviewed in the United States on August 30, 2017",5.0 out of 5 stars,"Excellent read!!!. Bought the kindle version and when I was done, I bought the hardcover to put on my bookshelf. There are certain passages in the book that need to be reread from time to time to remind myself that I wasn't the only one"
Richard,"Reviewed in the United States on August 30, 2017",1.0 out of 5 stars,I understand the culture but im not reading the language used in the book !! Sorry i deleated it from my kindle !!!
S. Sherrill,"Reviewed in the United States on August 27, 2017",1.0 out of 5 stars,"I gave up at 51% on Kindle. I read the first half hoping for something of substance to appear. Half way through all I feel is that I wasted time looking for something that isn't there. I got bogged down and bored with the misadventures of the parents and grandparents whose behavior was never connected to larger conservative issues (Vance identified himself as a conservative on the editorial page of the NYTimes). Maybe these connections emerge in the second half but there should have been some hint (a bread crumb or two) in the first half to keep me going. The only point of this book seems to that a poor white boy can rise above his dysfunctional white Appalachian background and attend an Ivy League university. So, if he can, why can't the rest of you poor white boys do the same? Final point; unless Vance has the most incredible memory among all humans, no one can remember as much detail and specific quotes as he seems to. Did he record or keep a detailed daily diary? I think a lot of this (at least in the first half of the book) is tendentious fiction dressed up as actual facts."
GalwayK,"Reviewed in the United States on August 27, 2017",1.0 out of 5 stars,"As Pawpah said there's a difference between having knowledge and having intellegence. I read this book in the hope of understanding a little more of who Trump supporters are and old Pawpah nailed it. People without either knowledge or intelligence - maybe neither. Great story of pulling yourself up by the boot straps . Or was any of it true? Did not leave me with a lot of sympathy for a group that is largely represented as taking the lazy options in life. A few years had revealed an author with no standards or integrity. Recommend it highly, as kindling."
NicShef❤️Reading,"Reviewed in the United States on July 28, 2017",5.0 out of 5 stars,"The outcome of the election made me want to better understand how Donald Trump was able to appeal to middle America. After reading this book, I get it. This former marine and Yale Law School graduate provides a probing look at the struggles of America’s white working class through the author’s own story of growing up in a poor Rust Belt town. This is an especially fascinating book and a must read. It gives us a peek into the 21st century lives of some stubborn, fearless folks in Eastern Kentucky who do not assimilate well into the larger society. It really helped me after the election of Trump to better understand why so many workers no longer identified with the Democratic Party and how desperate they were to find an alternative political option. The author provides examples and quantifiable, sociological analysis on how extensive the gap between the wealthy and poor continues to grow in the US.

The fact is J.D. Vance has written a revealing book about his childhood life in the hillbilly subculture of impoverished Eastern Kentucky and parts of southern Ohio. One of his goals is to describe for the reader why the people of Eastern Kentucky have not been able to break out of poverty, why generation after generation of children in this subculture follow the behavioral patterns set by their parents and neighbours when these patterns of behaviour have not greatly improved the education of their people nor their economic condition in the larger society.

The moving memoir has its share of humour and introduces us to a number of vividly colourful figures. It is the story of how upward mobility really feels as well as being an urgent and troubling meditation on the loss of the American dream for an ever growing segment of the country.

It is very obvious after reading it why 'Hillbilly Elegy: A Memoir of a Family and Culture in Crisis' by J.D. Vance has been on the NY Times Best Seller List for over a year now. This touching, revealing, warm, sad, and inspiring memoir, opens many sores while explaining in the most human and personal terms possible the pain and misunderstanding that harms working class and poor white Americans in the heartlands.

Throughout, Vance painstaking honesty and courage are never in doubt. Ultimately, Vance fully understands the necessity for a compassionate government and individual acceptance of responsibility working together to make progress possible for all. I found it so fascinating I've bought the hardback when it was originally released and have now bought the kindle edition to store and reference back to. A must read.
I am a verified purchaser in Australia"
Ted Lehmann,"Reviewed in the United States on July 13, 2017",5.0 out of 5 stars,"Hillbilly Elegy: A Memoir of a Family and Culture in Crisis by J.D. Vance (Harper Collins, 2016, $12.59/15.99) has been on the NY Times Best Seller List for forty-nine weeks, and at the time of this writing, stands at number two. This touching, revealing, warm, sad, and inspiring memoir, written by a Yale Law School graduate whose childhood was spent in the hills of eastern Kentucky and the migrated community of Middletown, OH, opens many sores while explaining in the most human and personal terms possible the pain and misunderstanding that harms working class and poor white Americans in the Hheartlands. Throughout this tale Vance sometimes mentions findings of academic studies and other research, using them to support or introduce his own poignant experiences, but, most of all, this is the story of one man's ability to persevere in an environment where success such as he has experienced is rare, and , according to him psychically costly as well as economically expensive.

Living within a home with serial father figures coming and going and an alcoholic, drug addicted mother, he attributes the source of his core values to life in rural Jackson, Kentucky in the hills and hollers of Appalachia with his Mamaw and any number of uncles and cousins. He describes on academic paper in which the authors suggest that “hillbillies learn from an early age to deal with uncomfortable truths by avoiding them, or by pretending better truths exist, a characteristic of bluegrass music, too. Vance refuses to look the others way.

Vance tracks the two major migrations from Appalachia to the industrial mid-west, particularly Middletown, OH, which were mirrored in the South, mid-South and New England, the depression era migrations and the post-WWII migration of returning veterans. He examines how the regions prospered and then died off with the decline of America industrial might, leaving abandoned neighborhoods, unemployment, and drug dependency behind, attributing this to both bad government policies and globalism.

Vance consistently refers to himself and his family as being poor and then at other times being “working class.” Joan C. Williams, in White Working Class seems to make a clear distinction between the two while Vance vacillates. He talks about “his people,” Kentucky migrants to southern Ohio, as often living off the dole, not working, and being plagued by drugs and violence, yet also talks about an uncle who escapes to the middle class, and his mother who, despite being an addict, was a nurse who was able to work a good deal of the time. He glories, however, in his extended family, his many uncles who provide him with male role models in both positive and negative ways. At times he seems remarkably judgmental, while at others, forgiving.

As Vance matures through adolescence, he begins to see the disjointures between both liberal and conservative points of view. He sees many of the government programs as well meaning but ineffective while the conservative solutions were disciplinary and draconian. In his reading of sociology, while in high school, he began to realize that the situation of black people described in his readings about black America contained the same dilemmas as did the lives and existence of the white working poor from Appalachia. “Our Elegy is a sociological one, yes, but it is also about psychology and community and culture and faith.” (144) He's writing about religion, work, and family when he observes the deep “cognitive dissonance between the world we see and the values we preach.” (147)

As Vance prepares to attend Yale Law School he explains in touching, no-holds-barred language why a person like him, growing up in poverty, bedeviled by the rigors of having a drug addicted mother living with multiple husbands, and seemingly inured to violence and loss could reject the attractions of both the left and the right. These chapters, presented within the context of an actual life lived in poverty and difficulty, if not despair, bring so many working class and poor white men, especially, to accept so much patently untrue or misleading material in seeking to understand who they are, why they got that way, and how difficult it is to extricate oneself. In short, Vance asserts, it's easier for many to blame “the other” than it is to do the hard analysis of one's own choices, accept the verdict, and get to work to change things. What sets J.D. Vance apart is his ongoing optimism, despite all evidence to the contrary.

Interestingly, Hillbilly Elegy can also stand as a “How To” book for those seeking to find their own way to a different place in both the workplace and in society. For instance, the non-verbal behavioral cues of social class are significantly different than the behaviors that pass for progressing in working class employment and social environments. Vance shows himself always to be exceptionally alert to what's going on around him. As he gains in self confidence, his ability to ask questions of those he trusts increases. He's also a very fast learner. Nevertheless he owns to deep feelings of abandoning the culture from which he comes while yearning to become part of that with which he's not, yet, thoroughly familiar. However, the struggle is neither easy nor always successful.

Throughout Hillbilly Elegy: A Memoir of a Family and Culture in Crisis, Vance scatters data and information from relevant sociological and psychological writing to illuminate the points he makes, to give them a solid theoretical context. Such use of accurate research information never seems intrusive or fault-finding. Rather, it seeks to help a reader generalize from the highly personal revelation of the pain and confusion of Vance's childhood. It helps the reader gain understanding and perspective without ever excusing either those who raised him or his own mis-understandings, missed paths, and possibly botched relationships. He bravely opens the scars on his psyche, examines them, faces their consequences, and comes out the other side a stronger and better person. His painstaking honesty with the reader and his courage are never in doubt. This is not a book for the reader to quarrel with. Rather, it requires being good listeners, seeking to find the truths as they apply to them. Some would prescribe better, more effective programs. Others view the problems of poverty and drug addiction as the fault of the victim. While, ultimately, Vance looks towards personal responsibility for life, he fully understands the necessity for a compassionate government and individual acceptance of responsibility working together to make progress possible for all. I bought the book and read it on my Kindle app."
M. Shikibu,"Reviewed in the United States on July 6, 2017",5.0 out of 5 stars,"Love this book. Got Kindle version, bit pricey but well worth it. Explains a lot about contemporary politics."
BrendaMT,"Reviewed in the United States on June 30, 2017",3.0 out of 5 stars,"I was really looking forward to reading this book and I hoped to learn about the actual hillbilly culture.I was very disappointed. This book is the memoir of a man from a dysfunctional family who made it to Yale Law School- a thing he does not let you forget as he mentioned it at 60 times (I used the search feature on my kindle to find out how many times he reminded us that he went to Yale). It was however a decent memoir of a man who managed to succeed in spit of his childhood- as have many of us who were born into dysfunctional families, but it was not about the culture he came from at all.
Read this book if you were interested and how a man pulled himself up the social ranks, but don't expect to learn anything about a culture in crisis."
Jhslow,"Reviewed in the United States on May 25, 2017",1.0 out of 5 stars,"This book is a pure trial to get through. If you finish this book and walk away thinking other than ""i really wish I had spent that time doing something worthwhile.', than you and I are two totally different people.

1. J.D. Vance is not a hillbilly. He spends part of some summers in Jackson, KY. That is the entirety of the 'hillbilly connection' that Mr. Vance jams down your throat. It's like saying that because I spent a summer on the Outer Banks, that I am now a surfer. It doesn't work that way.

2. J.D. Vance hasn't done enough in his life to write a memoir. He's thirty something, was a marine for awhile then went to Yale. If having a dysfunctional family and rising above by joining the marines and going to law school before you lose the peach fuzz on your face means you should write a memoir of your life so far, I know a lot of people sitting on a lot of money.

3. J.D Vance is not a good writer or storyteller. His stories and antidotes that he has coming out of his poor Memaw (did we really need pronunciation guides for 'Memaw"" JD? Come on.) are so common and I heard them growing up so much in Virginia that I stared to think that I may be a hillbilly, twice removed. Who knew??

4. J.D. Vance can not make his life interesting. This is a boring book. You can't return it, so think long and hard before you drop the $15 dollars to get to ""read' it on Kindle."
