User Name,Review Date,Rating,Review Body
Stewart F. Hoffman,"April 27, 2024",4.0,"Matthew McConaughey has undoubtedly lived an intriguing life thus far, and for the most part, I found his autobiography engaging.

However, as times, the green-eyed monster in me crawled out of its cave and I questioned why this seemingly privileged and talented individual would have anything to complain about. Yet, upon reflection, I realized that personal and professional challenges are subjective, and I appreciated McConaughey's candid portrayal of his journey.

While it's unlikely that McConaughey intended for his book to instigate self-reflection, I found myself pondering my own life and choices as I delved into his experiences. I particularly enjoyed reading about his formative years and career milestones, although I found the more wet-dream inspired passages to be somewhat self-indulgent."
Placeholder,"March 27, 2024",4.0,"It’s been a while since I read it, different style of writing. I think Camilla has tamed this wild horse!"
Shah rizal,"February 25, 2024",4.0,"I am skeptical about Matthew McConaughey's life and unsure of how much I could be inspired by his story. I took the chance and read it through, and it wasn't a bad choice, especially when he revealed the belief that it is merely a matter of us giving ourselves greenlight to achieve what we want. And just go for it. It's a simple lesson but not as easy to follow, and we constantly need to be reminded of the power we all possess to live the life we want."
Emma,"February 23, 2024",4.0,"Not just an autobiography from Matthew McConaughey, but an insight into his life and mind. He takes you through his years while also imparting as much wisdom and tips that he has gathered throughout his life. A very different read and I really enjoyed it"
ChickLitPodcast,"January 17, 2024",4.0,"Admittedly, I started reading McConaughey's memoir with preconceived notions. He was the golden boy of the early 2000s rom-coms, an undeniable Hollywood charm machine. But ""Greenlights"" shattered that carefully crafted image, revealing a more accurate depiction of the man beneath the Texas drawl.

The raw honesty about his upbringing was eye-opening. His parents’ toxic divorce cycle, the physical and emotional abuse, the teenage rebellion – these weren't Hollywood anecdotes, they were formative experiences that shaped him. It humanized him, allowing us to understand how his past informed his present, how resilience bloomed from broken pieces.

But ""Greenlights"" isn't a sob story. He doesn't paint himself as a victim; instead, he walks through life with a contagious ""just keep livin'"" attitude. He acknowledges his privilege, the childhood treehouses and early confidence-building opportunities available to him, but doesn't shy away from highlighting the inequalities that others face. His storm-into-the-producer's-office anecdote is a stark reminder of the different doors that swing open for certain demographics.

McConaughey's positive outlook isn't blind positivity. It's a conscious choice, nurtured by introspection and self-awareness. He encourages going back to your roots, reflecting on your journey, and taking charge of your narrative. His mantra, ""sometimes which choice you make is not as important as making a choice and committing to it,"" resonated deeply, offering a new perspective on making decisions in an uncertain world."
Mahira,"January 9, 2024",4.0,"Well written, I appreciate his view on life, and the lessons he has shared."
Cari Herrera,"January 6, 2024",4.0,I loved this book. I felt like I learned a lot from the lessons that he shared. I loved gearing about his life growing up and his amazing relationship with his wife.
David d,"December 23, 2023",4.0,An interesting insight into how this actor thinks. It is worth a read
nora valle,"December 22, 2023",4.0,"Matthew’s story telling style is very down to earth. Funny and easy reading.
I think that our life stories are worth journaling for future reading… then you'll discover, “I have grown with mature perspective”. Now, that’s funny…"
Tricia Foley,"December 20, 2023",4.0,This thought provoking book is just that. Not just an entertaining page turner which I tend to enjoy a bit more but rather a book that needs to be pondered and digested. I wish I could review this again in another week or so. Perhaps I will read it again. Enjoy
Ist,"December 19, 2023",4.0,"Amazing book, amazing narration. Loved the experience. Except, the Audible audiobook is missing the accompanying PDF that would have the photos that are in the physical and ebook versions, and that the author references throughout the book. This is either a production issue or an Amazon issue, I don't know. Either way, it's content I paid for and didn't receive."
Denise,"December 7, 2023",4.0,I didn't find it as interesting as I thought it would be. Sounded like he is a privileged one. Right place at right time.
Marilyn Parsons,"November 28, 2023",4.0,"The poems, witticisms, and reflections are gems of truth…little anchorings to hold the boats…values and insights. It’s good literature. A play of fun and profundity."
Gail Jansen,"October 24, 2023",4.0,Kept me reading.
Faith D. Flaherty,"September 28, 2023",4.0,"One of my friends recommended an audio book because the author did the reading. He recommended Greenlights by Matthew McConaughey. Yes, I enjoyed the author reading his own book. What a life McConaughey had! It seemed that everything he touched turned to gold. When it didn't, it's ""alright, alright."" He went on.
His parents were crazy. Just the fact that his parents married twice and divorced three times--to each other, speaks for itself. Their morality was questionable. Cheating, stealing, and breaking the rules were acceptable--just don't get caught. I wonder if Matthew thinks like that now that he's a parent, himself.
Matthew worked his way up into doing more and more films until he could pick and choose what he himself wanted to do. He took breaks to travel around in a recreational vehicle. Traveled here and there and behaved or didn't behave.
Yes, it's a memoir, but I'm not sure I would have enjoyed it as much as I did if he weren't reading it. Yes, buy it, but make sure it's the audio version. The title, ""Greenlights"" comes from the traffic light signals where the green light tells you to go ahead."
Charmel,"September 28, 2023",4.0,Matthew has lived an adventurous life in order to find himself. It was inspiring to read the inner workings of self that most of us would never think to share. And yet he survived it. Note to self.
Emilio Corsetti III,"September 15, 2023",4.0,"Some guys have all the luck. Some guys have all the fun. Mathew McConaughey is the type of guy who Rod Stewart was talking about. Right place. Right time. It starts with an offer for a bit part in a movie. Add in an adlib line that becomes a catchphrase, and you have the makings of a superstar.

The last time I laughed as much as I did reading this memoir was when I read Joe Buck's memoir. There is a lot of humor in the various stories told in this short book like the one year he spent as an exchange student in Australia. Then there is the story of how he was arrested for playing his bongo drums in his birthday suit.

As much as I enjoyed the many escapades, I would have liked more insight into the filmmaking side of his career. To be honest, I had no idea he had been in so many movies. I also would have liked to hear his viewpoint on some of his misses. Like the film Sahara. I thought that film was right up there with the best of the Indiana Jones franchise. If there is one McConaughey film that you haven't seen but would like to see after reading this book, make it this one.

Money can't buy you happiness, but it can sure make life a little easier. Who wouldn't want to go to South America to float on the Amazon just because you had a dream about it? Or drive across America in a souped-up Airstream RV and not have to worry about bills or schedules or any concern except your next hookup.

This is a quick read. I bought the audiobook but finished reading the book before I had a chance to listen to a single chapter. Besides the lack of film insight, there was a lot of emphasis on notes from his journal that didn't add anything of note."
Joanna,"August 20, 2023",4.0,"This book was way better than I expected. Funny, insightful. Gotta love a man who loves his momma and daddy and his wife and kids. And Texas--you can tale the Texan out of Texas, but you can't take the TX out of the texan."
daveonbass,"August 17, 2023",4.0,"I really liked this book a lot. So, why not 5 stars? There were parts that kinda bogged down for me. Wasn’t crazy about all the handwritten notes interspersed with the flow of the book - some were totally awesome, others I wound up bypassing entirely. 5 star books are those incredible books where you get to the end and want to read it all over right away. This is a very good book for sure, but wasn’t quite that good for me. Still recommended reading though."
prime shopper,"August 12, 2023",4.0,"Thank You for this book

It is made of beautiful textured paper with gorgeous print and interesting photos

It's thought-provoking and contains useful knowledge for dealing with some struggles

Thank You for sharing Your experiences"
Dean M. Wells,"July 18, 2023",4.0,"I love Matthew McConaughey, but I’m not gonna lie – I was pretty horrified by his parents."
g.t.,"July 15, 2023",4.0,"The concept, presentation and book format are very good but the story and execution are average."
Map2020!,"July 13, 2023",4.0,"Fun read, very alright alright alright alright 🤩"
"John J. Hyland, III","July 4, 2023",4.0,"Lots of great anecdotes and story telling magic. Growing up humbly and carrying on the legacy of his family traditions, he held on to his family's values throughout his life. Definitely recommend."
Magnolia,"June 7, 2023",4.0,I bought this book but shipping was literally taking forever and I broke down and started listening to it on Audible before the book arrived. The absolute Best decision. The stories in the book are great but hearing them from Mr. McConnaughey himself - awesome!
Jamie G.,"June 5, 2023",4.0,"Overall I enjoyed this autobiography of actor Matthew McConaughey. Like most people, I knew he grew up in Texas but I did not know many details of his childhood. His retelling of his ""year abroad"" in Australia is hilarious! Finally, I read with interest how his acting career began and about the lucky break that landed him in a major movie and launched his career. If you care for celebrity autobiographies at all, I predict you will like this one!"
Keith,"June 3, 2023",4.0,"I enjoyed this book. It was a light read. Nothing super remarkable from a life introspective view, but I don’t think that’s what he was shooting for anyway."
Andy A,"May 30, 2023",4.0,I was intrigued by the large number of good reviews. I couldn't get through the book because the story is just okay. But.... I revisited the book with audio and I have to admit that his voice and twang lent to the story and made it an enjoyable time.
Yukon,"May 29, 2023",4.0,For when you have nothing else to read and feeling very “artsy” for words
Meleaha,"May 7, 2023",4.0,It was inspirational and kind. Wise in uniqueness. Love that until he was thirty he was going to be in law then changed his passion. Green light when you follow your heart. Or calling.
Gigi Rucci,"May 6, 2023",4.0,Alot of what he said is probably true but I believe alot is BS too!
Deb Flowers,"May 1, 2023",4.0,I enjoyed the stories... Matthew is a great story teller! But I thought it was going to be more of a motivational style book. That was my misunderstanding. It's a fun book though.
JessicaG,"April 27, 2023",4.0,"UPDATE: I continued to listen to this book during runs and workouts because it's such an easy listen and doesn't require a ton of concentration and now my perspective has somewhat changed. I still feel the beginning chapters about family life are a depressing slog, but once you get past that, it becomes more interesting. I added a star back. I enjoyed hearing about MM's study abroad and various travel experiences and rationale behind some of the roles he has taken. I have a deeper interest in re-watching some of his best films. And I know why he wrote this book. He wanted to capture a snapshot of his life on his terms. Better to tell your own story in the light you want it told than to have it told by someone else, as it inevitably is for many of our most celebrated actors. That said, I still felt it is lacking in self awareness at points and that it glorifies what he refers to as ""outlaw"" behavior...basically petty theft, misdemeanors and exceptionalistic rule breaking.

Previous review:
Now hear me out: I love Matthew McConaughey. I really do. I am totally a sucker for his southern charm and will watch anything that he is in. That said, after listening to a few chapters of his book, I find myself scratching my head and wondering why he wrote this. He is an amazing story-teller, as others have said. But the stories leave you wishing this was a fictional novel and not someone's true story of their own upbringing. The first few chapters of the book are rife with tales of abuse and neglect, and portrays his parents as egomaniacal narcissists, while also glorifying unethical behavior like theft and lying with seemingly no consequences for these actions. It doesn't seem like there is any processing of this chaotic upbringing going on in the book or through writing the book. His mother functionally abandoned him for months at least a couple of times, and he witnessed his parents getting into physical brawls with each other and with his siblings, but the way he tells it, it sounds like a point of pride. After listening to a few chapters, I find myself feeling strong disdain and disgust for his parents, and I feel sorry for his siblings and him. But I know those feelings are wasted because he clearly doesn't seem to see anything wrong with the way he/they were treated. I don't think I will be able to finish this book; I just don't see there being the catharsis I'm hoping for."
Kaye H. Hart,"April 26, 2023",4.0,Don’t know..
G-Ma,"April 21, 2023",4.0,"Matthew was honest about his life. He didn’t mince words. Sometimes, I must admit, I got distracted at where his story was going. Over all it was a good read. Read the book in 3 days."
Amazon Customer,"April 19, 2023",4.0,"Greenlights by Matthew McConaughey
I listened to the audio version of this book read by McConaughey himself, which made it that much more enjoyable. He talks about identifying opportunities and being bold enough to take them. He opens up a lot about his parents and his upbringing, which is fascinating and also in some ways surprising he got where he is today. He was able to take the best parts of his family’s values to achieve what he wanted in his film career. I say surprising because for others, raised in similar circumstances, the outcome is far from McConaughey’s results. Even though he doesn’t have an education in psychology, much of what he says makes sense. l don’t recommend the reader take the book as a road map to success, but perhaps, appreciate some of his insights and read it for the entertainment value.
D.W. Hogan author of Unbroken Bonds"
Lupine Smile,"April 9, 2023",4.0,"I love listening to audiobooks written by the author, especially memoirs. Greenlights is very entertaining, stream of consciousness at times, memoir of a man who has lived a very interesting life. I particularly like the bumper stickers and prescriptions, little tidbits of advice that can definitely make the reader laugh. I have not seen a lot of the movies that Matthew McConaughey has been in, but listening to this book makes me want to check them out of the library. Overall, my answer to the question of ""Which famous person would you most like to have at your dinner table?"" is definitely now Matthew McConaughey. His life story is interesting enough, but I would most like to just sit back and laugh. In my opinion, Greenlights is best as an audiobook and you do not have to know anything about the author to enjoy it."
Amazon Customer,"April 3, 2023",4.0,"I like Matthew McConaughey, but to be honest $13.99 is too much for this book. He's got plenty of his own money, he doesn't need mine. I'd rather see him in a good movie 🍿"
Amazon Customer,"February 7, 2023",4.0,"It was a light fun read with a lot of deep insights. He’s a philosopher. Reading his book, I have two observations about him:
1) He’s super down to earth.
2) If he was to define his values, adventure would definitely be one of the top ones for him!"
lynne,"January 27, 2023",4.0,only read part of the book but seems like an easy read
AmberEatsBooks,"January 7, 2023",4.0,I knew the audiobook would be the way to go with this memoir. I wasn’t wrong. Listening to McConaughey’s iconic voice as he told his almost unbelievable stories was so much fun. I love how he set up the structure of the book. It’s told in a series of short stories that seem so crazy that you almost forget that he is relating his life experiences. There were so many laugh out loud moments. My favorite story was about a student exchange program that he participated in where he lived with a family in Australia. I wish he would make that into a comedy movie. It was witty and memorable like so many of the other stories he shares. I would definitely recommend this memoir to anyone who is a fan of McConaughey’s or who enjoys over the top stories that will have you contemplating your own life experiences in comparison.
Ladybuyer,"December 11, 2022",4.0,"Thought provoking read. I am not usually a celebrity book fan. I find them too shallow, but this was a deeply thought out book that was entertaining to read. I wasn’t necessarily a Matthew Mc Conaughey fan, but see now that he is a complex person."
nancy schrepf,"November 26, 2022",4.0,"This was a down-to-earth, well-written and interesting story about Matthew McConaughey and significant events in his life. He is quite vulnerable in his revelations and shares memories, changes in his life's course and kind of a critique of his choices. He is a man of many passions, at times directionless, but a seeker of the first order. I really enjoyed this read; it was fast-moving, humble and tells a story of a man who slowly and eventually found himself. It's kind of a man's book but women will like it too. Highly recommend!"
Elizabeth S. Barber,"November 21, 2022",4.0,To read.
Kindle Customer,"November 10, 2022",4.0,"Very enjoyable stories.
His values more closely align with mine than I had expected. His politics don't but luckily he only mentions them at the end.
I would definitely recommend this but I wouldn't gift it.
I still have more respect for him and will enjoy his acting more now that he is more relatable.
Truly lovely."
W. Frazier,"October 29, 2022",4.0,"Matthew McConaughey makes a great case for getting off the daily treadmill grind to take time for personal reflection and centering. This book is his journey to find his core values - and it’s a refreshing take on things. His anecdotes are raw, honest, without borders. His words are crafted for self-discovery, not to fit an image. His audio book delivery hits hard in the beginning pages, almost like a revival sermon. And it’s a jarring delivery, so much so that I almost stopped reading. However, I slowed the audio speed a bit and gave the narrative time to melt. It soon hits a rewarding rhythm. This book is all about finding life’s balance."
DT,"September 28, 2022",4.0,"It’s hard to believe that all the stories in this book are true. A 13-story tree house? McConaughey mentions at one point that his older brother is a millionaire, but his parents are struggling. His mother broke his father’s nose and then they made love on the kitchen floor? (Where were the kids?) These sound like tall tales. His parents seem questionable in their parenting skills. If my mother threw me in a river and told me to swim or drown, I would’ve drowned. McConaughey is a unique person and I admire that he doesn’t seem materialistic and is introspective. His choice of movie roles is interesting and he’s a gifted actor. This memoir is definitely different and has some good advice. It’s upbeat and optimistic which is why I chose to read it. If this book is based on 35 years of his journals, I’m sure it could’ve easily been 1,000 pages, so I appreciate that it’s not. However, I had trouble reading some of the inserted text on my Kindle. This should’ve been formatted better, or he could’ve left some of it out and added another story or two from his life."
M. Marose,"September 12, 2022",4.0,A lot of fun perspective into Matthew’s life and some solid advice along the way. I enjoyed this book quite a bit.
reddy314,"September 11, 2022",4.0,Disarmingly frank and honest. I really enjoyed it.
Tushar Rakheja,"August 24, 2022",4.0,"I first heard of Greenlights when someone quoted it on a talk show I was watching. That line - which I won't spoil for you - was my very own ""launchpad line"". My world could hardly be more different from the actor's, but I had a hunch that there was something in this book for me.

I was right.

This book is a reckoning of McConaughey's life so far. From modest beginnings to the pinnacle of success as an actor, I found it to be a life lived with one purpose - to self-actualize. The introspection to illuminate it. The deliberation to seek it. And the awareness to course-correct.

There's as much to learn from his story, as from the truths and maxims he has distilled from it. The prose rivals the poems.

It's also hilarious, endlessly quotable, and one of those books you'll get more out of on every re-read. Definitely recommended!"
Marissa Shortt,"August 24, 2022",4.0,"You have to listen to him read this. I read it myself and then listened to him - such a great storyteller! The events of his life are teaching and healing in the most relatable of ways. I was blown away by the tale of his life so far and found myself laughing and crying as he continued on. Get this, listen to it, read it, come back to it. I can't say more"
J. Thuney,"July 31, 2022",4.0,I sent this to a friend for Christmas. He said it was excellent and interesting.
T. S.,"July 28, 2022",4.0,EASY TO READ IN FITS AND STARTS. UPLITING AND INTROSPECTIVE- MUCH OF HIS MUSINGS CAN APPLY TO MOST PEOPLE. DONT RUSH THROUGH IT AS ITS MEANT TO BE PONDERED
Rachel Covey,"July 18, 2022",4.0,"Just an open account of a bold, interesting life. I liked it! Most people would not have the guts to take the risks he has"
Justin H,"July 14, 2022",4.0,"7/14/2022: Matthew, yes I feel okay using his first name given some of the subject matter, is a prolific writer of bumper stickers and poetry. All that appears to glitter isn't gold, though.

I immensely enjoyed many parts of the audiobook and immensely disliked many others. I love that he was frank, honest, and open. There are some pretty gritty parts and, as someone who has experienced the same on my side of the spectrum, hearing that I'm not alone was comforting in a way.

I really enjoyed the family wisdom that was doled out and the lessons taught in the process. I really disliked the constant rhyming and bumper stickers. Not much gold there, but everyone's tastes are different so I'll put this on me and my tastes, though I love bumper stickers and poetry.

Am I happy I got the audiobook? Hell, yes! It was interesting to learn how the golden boy, that I have loved since he started acting, came to be the man he is today, for better or worse."
Linda A,"July 2, 2022",4.0,I was surprised by many things in this book. Some great advice on how to live life to the fullest.
shrdvr,"June 22, 2022",4.0,"I listened to the audio version of GREENLIGHTS written and narrated by Matthew McConaughey.

MY RATING GUIDE: 4 Satisfied Stars. I found GREENLIGHTS a thought provoking listen.
1= dnf/What was that?; 2= Nope, not for me; 3= This was okay/cute; 3.5= I enjoyed it; 4= A WORTHWHILE READ; 5= I Loved it, it was great! (I seldom give 5 Stars).

What I Liked ~
1) GREENLIGHTS is a candid audio biography of McConaughey’s life and lessons he has learned thus far. I found it honest, whether or not I agreed with his choices.
2) I found GREENLIGHTS thought provoking. I was challenged to consider my own life, how I am living it, what changes I might make in whatever time I have left.
3) GREENLIGHTS contains a lot of content, so much that I doubt I will remember all the challenges from one listen. That being the case, I imagine I will obtain a copy and listen again at some point in the future.
4) I don’t generally read/enjoy memoirs, biographies or audio biographies, since people are simply people and I don’t believe in idolizing particular ones. I do appreciate history and lessons learned from it, however, and I enjoy asking questions. McConaughey presents questions. Answers are found when we Unplug and search for them ourselves.
5) McConaughey‘s narrative of his own thoughts presents GREENLIGHTS as real and sincere.

My Takeaway ~
As people and individuals we need to Unplug, at least occasionally, to reconsider who we are, where we are heading, who are we following, and then make the necessary changes to return to what is true.

Recommended to readers who~
1) Enjoy asking questions and/or those who seek to better themselves and the world we live in, beginning with self-introspection and personal reflection.
2) Wonder about Matthew McConaughey’s nature, attitudes, character, values - as an actor and the individual.

READER CAUTION ~
PROFANITY - Yes. Strong language is used.
SEXUAL SITUATIONS - None. No details.
VIOLENCE - G."
Jerry Sanchez,"June 21, 2022",4.0,I enjoyed this book more than I thought I would. The thoughts and stories shared are not those of your typical Hollywood actor. I had not idea of his rough upbringing and how much travel and wandering he had actually done in between his staring in several well-known blockbusters. The voice throughout this book is genuine and authentic and the stories are memorable. The story of his year in Australia as a youth was downright hilarious. Include Greenlights on the list of memoir books you must read - highly recommended.
PD-68,"June 10, 2022",4.0,Matthew shares his personal life story with principles and values from what makes him “Alright” today.
MtAiryMom,"June 9, 2022",4.0,"Fantastic views on life and finding ones self. Some of the excerpt were hard to follow his train of thought, but shows how ones mind can move a million miles an hour"
Crow_Y2K,"June 3, 2022",4.0,This book is a cross between an autobiography and a textbook. Time is spent reliving some important moments in the author's life but in a way that is meant to show us why he is who he is. Why he was this carefree attitude towards life but knowing that life has conspired to give it to him. It's a good read if you need a reminder to look at the brighter side and remember that we should focus on finding out true purpose.
Linda,"May 6, 2022",4.0,Really gave me an insight to this actor that I've always enjoyed. Very interesting man.
Trina Gardner,"April 30, 2022",4.0,"I was pleasantly surprised at this book! His insight into life, his control over his life and his acceptance of all consequences of his actions are amazing. A couple of my favorite quotes are “ Sometimes, which choice you make is not as important, as making a choice and committing to it”. “Stop dreaming, start dealing “ and “Turn the page, you are the author of your life. “. Thanks for making me think about life and my choices!"
Emily DeWitt,"April 24, 2022",4.0,"This book is interesting & an insightful look at an actor, who is more than an entertainer but a human being. Someone who lives hard & loves hard - not just loving life, but those around him. This boom will make you laugh & think."
Secret Scribe,"April 17, 2022",4.0,"I wasn't sure what to expect when I turned this on. Sure enough, Matthew's reading of his book had me entertained and yet he shares revealing thoughts and secrets. Recommend for those who enjoy him as a person, and actor. I haven't read his book just listened to it and really enjoyed it. I didn't agree with everything he said but he was sharing his opinions and outlook on people and life circumstances."
maryl,"April 16, 2022",4.0,"Very entertaining. I enjoyed the insight into Matthew's mind, how he views the world, how he walks through it, and the processes it took to become the successful person he is today. And, like the majority, I enjoy his voice."
Elle,"April 12, 2022",4.0,"4.5 stars.

I did NOT expect to like this as much as I did. Part humor, part philosophy, Greenlights is an interesting memoir that caught me terribly off guard. McConaughey is humble and honest in a way that surprised me. He has often felt cocky to me in his acting, but his book revealed something different. There are life lessons in this memoir that I would never expected to have come from a Hollywood A-lister...especially not one known most for things like his portrayal of stoner Wooderson in Dazed and Confused and being arrested for playing bongos loudly in the nude.

Listening to the audiobook is 100% the way to go. His delivery is flawless and the warm, throaty cadence of his voice is ridiculously soothing. The narrative is constructed in small vignettes that follow his life and his career with blatant realism and introspective commentary. He is at once funny and sage. There are some absolutely crazy moments, as one would expect from aforementioned bongo player, but there are also a lot of journeys. McConaughey is a fantastic storyteller and this is well worth the read."
A. Vitale,"March 26, 2022",4.0,He listened when God gave him signs. Some of the signs were really out there but it made for an interesting read. I'm glad he found the love of his life and is blessed with a family.
Mac,"March 18, 2022",4.0,"This is not really an autobiography, but it is a mixture of a memoir and a self accounting and a self challenge. The author publishes these thoughts to inspire, yes, but more so to continue to hold himself accountable to his truth."
BetteB,"March 13, 2022",4.0,"He's earned the hubris and the ego. Accept that, move beyond it and you'll find yourself understanding and even embracing it. Good story Good story telling. Good man who understands himself."
MGrad,"March 11, 2022",4.0,"Some initial disjointed messages, but on closer inspection, its a reflective trip through an interesting life of memories. Recommended to help with your own inner journey wherever you are in life."
Sheila Page,"March 9, 2022",4.0,First time with audio book it's OK but the book was good
John Cardos,"March 3, 2022",4.0,"I read this book because I liked the guy I saw in the Lincoln ads. He seemed so different and more interesting than the ""rom-com"" guy I envisioned. I hadn't watched any of the movies that he said are important to him. I will seek them out.

The writing is not pretty, but very much from his heart; and Soul, I think. He writes about a life well lived; a life well reflected upon. He shares generously."
Armand Rosamilia,"February 20, 2022",4.0,"I was a fan of his life stories and working on various movies, especially when he was first starting out. Like everything with him, though, it is disjointed and he long ago forgot what 'normal' people do. They don't float down the Amazon or disappear for weeks at a time on huge adventures around the world to 'find themselves.' Overall some great insight to his world."
Jordyn Steer,"February 8, 2022",4.0,"I would like to start this review out by saying I am a huge biography lover. If you aren't into biography, don't read this. McConaughey talks deeply about his roots growing up in Texas and how he his Southern parents raised him. He delves into his own personal thoughts by copying poems and statements from his personal journals throughout the years. I liked this book a lot and it really showed his dedication to acting and why he is so humble."
Carol,"February 5, 2022",4.0,"I enjoyed the book. I heard it on audible with Mathew M. Doing the narration. This was the only way to go with this book. There were some shocking, unexpected parts - some a guy would understand better. Overall it was a good “read.”"
Amy A.,"January 29, 2022",4.0,Very interesting and loved his perspective. I also think he is a very wise and humble human. Some of us never really reach that far to get to our true self.
Gtrain,"January 28, 2022",4.0,"“Greenlights” by @officiallymcconaughey is worth the read.

While there is a good amount to learn about @officiallymcconaughey, he also provides some good perspectives for life & reflections around life. He goes over the roles he has taken in film & there are a lot of surprises around these I never knew about him. Could you really picture anyone else as the lead in “A Time to Kill?” It could have happened."
KR Hood,"January 23, 2022",4.0,"A raw honest self examination and reflection of his background and beliefs. Not my favorite book, but it is obvious why it is popular. Despite espousing to thine own self be true...it ends with bowing to a populist world view. Highly recommended to me, I can't do the same. I enjoyed reading it, and I liked getting to know more about Matthew... Maybe even admiring him. He is a good writer, and a pretty fair story teller. We already knew he's a remarkable actor. It was worth my time reading it."
W. S. Barry,"January 20, 2022",4.0,"An inspiring listen that is surprisingly (and mostly refreshingly) honest. There are a few parts that might not be suitable to all ears (perhaps), but I really enjoyed it. Not too long. Gets right into it. I'd say more but I'm skipping the 'koolaid' part of a review."
Kim the Music Lover,"January 18, 2022",4.0,"It was a good book, told by the author. The thing s he has done in his life and the way he expresses his values make me impresses with him as a artist and actor. I would recommend this book if you like him as a person or not."
Jordan Brockberg,"January 12, 2022",4.0,"Enlightening and entertaining. Reads like McConaughey talks which is very philosophical and sometimes wordy, but I appreciated the character it gave to the stories."
Katherine,"January 6, 2022",4.0,"I listened to this book on Audible as I drove to work every day until I finished it. I live in Waikoloa and work in Kona so about a 40 minute drive. I found it very amusing and fun to listen to. Matthew read the book and he had such enthusiasm doing it. What an interesting life this man has led and continues to live. I have liked him as an actor in his rom com roles, even though he wants more challenging characters to portray. I admire that the most important thing to him is being a dad to his 3 children."
Ross E. Kendall,"December 31, 2021",4.0,"This started slowly but just like fine wine,kept getting better all the way through. Recommend it for all who enjoy real life stories"
Sally,"December 29, 2021",4.0,"Sincere, honest, flamboyant describe this McConaughey autobiography. A blazingl review of his life and his thoughtful analysis of what kind of life fits him and how to live it according to his values."
Cristina,"December 19, 2021",4.0,"This book was pretty good, when read by the author. I can see how it would seem rambling and incoherent if you were just reading it. His voice and inflection brings life to the stories he tells. He has lived an interesting life and has an interesting perspective."
Cliente Kindle,"December 1, 2021",4.0,Lo más importante del relato es cómo se manifiestan los valores familiares de Matthew a lo largo de su vida. Cómo las raíces familiares lo guiaron a tomar desiciones siempre basándose en sus creencias.
